round,steps,score,reward,epsilon
201,20,0,-51.5,0.9801
202,19,0,-37.4,0.98
203,16,0,-39.1,0.9799
204,24,1,-20.4,0.9798
205,14,0,-47.4,0.9797
206,22,0,-42.2,0.9796
207,7,0,-43.7,0.9795
208,34,0,-33.4,0.9794
209,19,0,-45.9,0.9793
210,20,0,-38.0,0.9792
211,8,0,-45.3,0.9791
212,27,1,-11.7,0.979
213,18,0,-36.8,0.9789
214,6,0,-45.6,0.9788
215,6,0,-43.1,0.9787
216,8,0,-45.3,0.9786
217,15,0,-27.0,0.9785
218,14,0,-38.9,0.9784
219,11,0,-47.1,0.9783
220,6,0,-45.6,0.9782
221,22,0,-41.2,0.9781
222,22,0,-38.2,0.978
223,22,0,-30.7,0.9779
224,8,0,-44.3,0.9778
225,7,0,-42.2,0.9778
226,9,0,-44.9,0.9777
227,7,0,-47.2,0.9776
228,7,0,-44.2,0.9775
229,48,0,-27.3,0.9774
230,5,0,-48.5,0.9773
231,16,0,-47.6,0.9772
232,15,0,-51.0,0.9771
233,15,1,-32.0,0.977
234,49,0,10.6,0.9769
235,13,0,-49.3,0.9768
236,14,0,-39.9,0.9767
237,15,0,-49.0,0.9766
238,13,0,-47.8,0.9765
239,33,0,-56.3,0.9764
240,6,0,-45.6,0.9763
241,15,0,-51.0,0.9762
242,14,0,-54.4,0.9761
243,22,0,-41.7,0.976
244,40,0,-35.0,0.9759
245,16,0,-44.1,0.9758
246,8,0,-40.8,0.9757
247,21,0,-44.6,0.9756
248,18,0,-38.3,0.9755
249,23,0,-29.3,0.9754
250,26,0,-50.1,0.9753
251,7,0,-47.2,0.9752
252,22,0,-40.7,0.9751
